"","Date","result","local.team","away.team","season","league","local.goals","away.goals","period","mean_gd","mean_ppg","outcome","value"
"3505",2019-10-29,"0 - 4","Udinese","AS Roma",2019,"italy",0,4,0,0.157088122605364,1.42145593869732,"ppg",0
"3506",2019-10-30,"1 - 0","AC Milan","SPAL",2019,"italy",1,0,0,0.157088122605364,1.42145593869732,"ppg",3
"3507",2019-11-01,"2 - 1","AS Roma","Napoli",2019,"italy",2,1,0,0.157088122605364,1.42145593869732,"ppg",3
"3508",2019-11-01,"1 - 2","Bologna","Inter Milan",2019,"italy",1,2,0,0.157088122605364,1.42145593869732,"ppg",0
"3509",2019-11-01,"0 - 1","Torino","Juventus",2019,"italy",0,1,0,0.157088122605364,1.42145593869732,"ppg",0
"3510",2019-11-02,"0 - 2","Atalanta","Cagliari",2019,"italy",0,2,0,0.157088122605364,1.42145593869732,"ppg",0
"3511",2019-11-02,"1 - 3","Genoa","Udinese",2019,"italy",1,3,0,0.157088122605364,1.42145593869732,"ppg",0
"3512",2019-11-02,"2 - 1","Hellas Verona","Brescia",2019,"italy",2,1,0,0.157088122605364,1.42145593869732,"ppg",3
"3513",2019-11-02,"2 - 2","Lecce","Sassuolo",2019,"italy",2,2,0,0.157088122605364,1.42145593869732,"ppg",1
"3514",2019-11-02,"1 - 1","Fiorentina","Parma",2019,"italy",1,1,0,0.157088122605364,1.42145593869732,"ppg",1
"3515",2019-11-02,"1 - 2","AC Milan","Lazio",2019,"italy",1,2,0,0.157088122605364,1.42145593869732,"ppg",0
"3516",2019-11-03,"0 - 1","SPAL","Sampdoria",2019,"italy",0,1,0,0.157088122605364,1.42145593869732,"ppg",0
"3517",2019-11-07,"3 - 1","Sassuolo","Bologna",2019,"italy",3,1,0,0.157088122605364,1.42145593869732,"ppg",3
"3518",2019-11-08,"0 - 4","Brescia","Torino",2019,"italy",0,4,0,0.157088122605364,1.42145593869732,"ppg",0
"3519",2019-11-08,"2 - 1","Inter Milan","Hellas Verona",2019,"italy",2,1,0,0.157088122605364,1.42145593869732,"ppg",3
"3520",2019-11-08,"0 - 0","Napoli","Genoa",2019,"italy",0,0,0,0.157088122605364,1.42145593869732,"ppg",1
"3521",2019-11-09,"5 - 2","Cagliari","Fiorentina",2019,"italy",5,2,0,0.157088122605364,1.42145593869732,"ppg",3
"3522",2019-11-09,"4 - 2","Lazio","Lecce",2019,"italy",4,2,0,0.157088122605364,1.42145593869732,"ppg",3
"3523",2019-11-09,"0 - 0","Sampdoria","Atalanta",2019,"italy",0,0,0,0.157088122605364,1.42145593869732,"ppg",1
"3524",2019-11-09,"0 - 0","Udinese","SPAL",2019,"italy",0,0,0,0.157088122605364,1.42145593869732,"ppg",1
"3525",2019-11-09,"2 - 0","Parma","AS Roma",2019,"italy",2,0,0,0.157088122605364,1.42145593869732,"ppg",3
"3526",2019-11-09,"1 - 0","Juventus","AC Milan",2019,"italy",1,0,0,0.157088122605364,1.42145593869732,"ppg",3
"3527",2019-11-22,"1 - 3","Atalanta","Juventus",2019,"italy",1,3,0,0.157088122605364,1.42145593869732,"ppg",0
"3528",2019-11-22,"1 - 1","AC Milan","Napoli",2019,"italy",1,1,0,0.157088122605364,1.42145593869732,"ppg",1
"3529",2019-11-22,"0 - 3","Torino","Inter Milan",2019,"italy",0,3,0,0.157088122605364,1.42145593869732,"ppg",0
"3530",2019-11-23,"2 - 2","Bologna","Parma",2019,"italy",2,2,0,0.157088122605364,1.42145593869732,"ppg",1
"3531",2019-11-23,"3 - 0","AS Roma","Brescia",2019,"italy",3,0,0,0.157088122605364,1.42145593869732,"ppg",3
"3532",2019-11-23,"1 - 0","Hellas Verona","Fiorentina",2019,"italy",1,0,0,0.157088122605364,1.42145593869732,"ppg",3
"3533",2019-11-23,"1 - 2","Sassuolo","Lazio",2019,"italy",1,2,0,0.157088122605364,1.42145593869732,"ppg",0
"3534",2019-11-23,"2 - 1","Sampdoria","Udinese",2019,"italy",2,1,0,0.157088122605364,1.42145593869732,"ppg",3
"3535",2019-11-24,"2 - 2","Lecce","Cagliari",2019,"italy",2,2,0,0.157088122605364,1.42145593869732,"ppg",1
"3536",2019-11-24,"1 - 1","SPAL","Genoa",2019,"italy",1,1,0,0.157088122605364,1.42145593869732,"ppg",1
"3537",2019-11-29,"0 - 3","Brescia","Atalanta",2019,"italy",0,3,0,0.157088122605364,1.42145593869732,"ppg",0
"3538",2019-11-29,"0 - 1","Genoa","Torino",2019,"italy",0,1,0,0.157088122605364,1.42145593869732,"ppg",0
"3539",2019-11-29,"0 - 1","Fiorentina","Lecce",2019,"italy",0,1,0,0.157088122605364,1.42145593869732,"ppg",0
"3540",2019-11-30,"2 - 2","Juventus","Sassuolo",2019,"italy",2,2,0,0.157088122605364,1.42145593869732,"ppg",1
"3541",2019-11-30,"2 - 1","Inter Milan","SPAL",2019,"italy",2,1,0,0.157088122605364,1.42145593869732,"ppg",3
"3542",2019-11-30,"3 - 0","Lazio","Udinese",2019,"italy",3,0,0,0.157088122605364,1.42145593869732,"ppg",3
"3543",2019-11-30,"0 - 1","Parma","AC Milan",2019,"italy",0,1,0,0.157088122605364,1.42145593869732,"ppg",0
"3544",2019-11-30,"1 - 2","Napoli","Bologna",2019,"italy",1,2,0,0.157088122605364,1.42145593869732,"ppg",0
"3545",2019-11-30,"1 - 3","Hellas Verona","AS Roma",2019,"italy",1,3,0,0.157088122605364,1.42145593869732,"ppg",0
"3546",2019-12-01,"4 - 3","Cagliari","Sampdoria",2019,"italy",4,3,0,0.157088122605364,1.42145593869732,"ppg",3
"3547",2019-12-05,"0 - 0","Inter Milan","AS Roma",2019,"italy",0,0,0,0.157088122605364,1.42145593869732,"ppg",1
"3548",2019-12-06,"3 - 2","Atalanta","Hellas Verona",2019,"italy",3,2,0,0.157088122605364,1.42145593869732,"ppg",3
"3549",2019-12-06,"1 - 1","Udinese","Napoli",2019,"italy",1,1,0,0.157088122605364,1.42145593869732,"ppg",1
"3550",2019-12-06,"3 - 1","Lazio","Juventus",2019,"italy",3,1,0,0.157088122605364,1.42145593869732,"ppg",3
"3551",2019-12-07,"2 - 2","Lecce","Genoa",2019,"italy",2,2,0,0.157088122605364,1.42145593869732,"ppg",1
"3552",2019-12-07,"2 - 2","Sassuolo","Cagliari",2019,"italy",2,2,0,0.157088122605364,1.42145593869732,"ppg",1
"3553",2019-12-07,"0 - 1","SPAL","Brescia",2019,"italy",0,1,0,0.157088122605364,1.42145593869732,"ppg",0
"3554",2019-12-07,"2 - 1","Torino","Fiorentina",2019,"italy",2,1,0,0.157088122605364,1.42145593869732,"ppg",3
"3555",2019-12-07,"0 - 1","Sampdoria","Parma",2019,"italy",0,1,0,0.157088122605364,1.42145593869732,"ppg",0
"3556",2019-12-07,"2 - 3","Bologna","AC Milan",2019,"italy",2,3,0,0.157088122605364,1.42145593869732,"ppg",0
"3557",2019-12-13,"3 - 0","Brescia","Lecce",2019,"italy",3,0,0,0.157088122605364,1.42145593869732,"ppg",3
"3558",2019-12-13,"1 - 2","Napoli","Parma",2019,"italy",1,2,0,0.157088122605364,1.42145593869732,"ppg",0
"3559",2019-12-13,"0 - 1","Genoa","Sampdoria",2019,"italy",0,1,0,0.157088122605364,1.42145593869732,"ppg",0
"3560",2019-12-14,"3 - 3","Hellas Verona","Torino",2019,"italy",3,3,0,0.157088122605364,1.42145593869732,"ppg",1
"3561",2019-12-14,"0 - 0","AC Milan","Sassuolo",2019,"italy",0,0,0,0.157088122605364,1.42145593869732,"ppg",1
"3562",2019-12-14,"2 - 1","Bologna","Atalanta",2019,"italy",2,1,0,0.157088122605364,1.42145593869732,"ppg",3
"3563",2019-12-14,"3 - 1","Juventus","Udinese",2019,"italy",3,1,0,0.157088122605364,1.42145593869732,"ppg",3
"3564",2019-12-14,"3 - 1","AS Roma","SPAL",2019,"italy",3,1,0,0.157088122605364,1.42145593869732,"ppg",3
"3565",2019-12-14,"1 - 1","Fiorentina","Inter Milan",2019,"italy",1,1,0,0.157088122605364,1.42145593869732,"ppg",1
"3566",2019-12-15,"1 - 2","Cagliari","Lazio",2019,"italy",1,2,0,0.157088122605364,1.42145593869732,"ppg",0
"3567",2019-12-17,"1 - 2","Sampdoria","Juventus",2019,"italy",1,2,0,0.157088122605364,1.42145593869732,"ppg",0
"3568",2019-12-17,"0 - 2","Brescia","Sassuolo",2019,"italy",0,2,0,0.157088122605364,1.42145593869732,"ppg",0
"3569",2019-12-19,"1 - 4","Fiorentina","AS Roma",2019,"italy",1,4,0,0.157088122605364,1.42145593869732,"ppg",0
"3570",2019-12-20,"2 - 1","Udinese","Cagliari",2019,"italy",2,1,0,0.157088122605364,1.42145593869732,"ppg",3
"3571",2019-12-20,"4 - 0","Inter Milan","Genoa",2019,"italy",4,0,0,0.157088122605364,1.42145593869732,"ppg",3
"3572",2019-12-20,"1 - 2","Torino","SPAL",2019,"italy",1,2,0,0.157088122605364,1.42145593869732,"ppg",0
"3573",2019-12-21,"5 - 0","Atalanta","AC Milan",2019,"italy",5,0,0,0.157088122605364,1.42145593869732,"ppg",3
"3574",2019-12-21,"2 - 3","Lecce","Bologna",2019,"italy",2,3,0,0.157088122605364,1.42145593869732,"ppg",0
"3575",2019-12-21,"1 - 1","Parma","Brescia",2019,"italy",1,1,0,0.157088122605364,1.42145593869732,"ppg",1
"3576",2019-12-21,"1 - 2","Sassuolo","Napoli",2019,"italy",1,2,0,0.157088122605364,1.42145593869732,"ppg",0
"3577",2020-01-04,"1 - 2","Brescia","Lazio",2019,"italy",1,2,0,0.157088122605364,1.42145593869732,"ppg",0
"3578",2020-01-04,"0 - 2","SPAL","Hellas Verona",2019,"italy",0,2,0,0.157088122605364,1.42145593869732,"ppg",0
"3579",2020-01-04,"2 - 1","Genoa","Sassuolo",2019,"italy",2,1,0,0.157088122605364,1.42145593869732,"ppg",3
"3580",2020-01-04,"0 - 2","AS Roma","Torino",2019,"italy",0,2,0,0.157088122605364,1.42145593869732,"ppg",0
"3581",2020-01-05,"1 - 1","Bologna","Fiorentina",2019,"italy",1,1,0,0.157088122605364,1.42145593869732,"ppg",1
"3582",2020-01-05,"0 - 0","AC Milan","Sampdoria",2019,"italy",0,0,0,0.157088122605364,1.42145593869732,"ppg",1
"3583",2020-01-05,"5 - 0","Atalanta","Parma",2019,"italy",5,0,0,0.157088122605364,1.42145593869732,"ppg",3
"3584",2020-01-05,"4 - 0","Juventus","Cagliari",2019,"italy",4,0,0,0.157088122605364,1.42145593869732,"ppg",3
"3585",2020-01-05,"0 - 1","Lecce","Udinese",2019,"italy",0,1,0,0.157088122605364,1.42145593869732,"ppg",0
"3586",2020-01-05,"1 - 3","Napoli","Inter Milan",2019,"italy",1,3,0,0.157088122605364,1.42145593869732,"ppg",0
"3587",2020-01-10,"0 - 2","Cagliari","AC Milan",2019,"italy",0,2,0,0.157088122605364,1.42145593869732,"ppg",0
"3588",2020-01-10,"1 - 0","Lazio","Napoli",2019,"italy",1,0,0,0.157088122605364,1.42145593869732,"ppg",3
"3589",2020-01-10,"1 - 1","Inter Milan","Atalanta",2019,"italy",1,1,0,0.157088122605364,1.42145593869732,"ppg",1
"3590",2020-01-11,"3 - 0","Udinese","Sassuolo",2019,"italy",3,0,0,0.157088122605364,1.42145593869732,"ppg",3
"3591",2020-01-11,"1 - 0","Fiorentina","SPAL",2019,"italy",1,0,0,0.157088122605364,1.42145593869732,"ppg",3
"3592",2020-01-11,"5 - 1","Sampdoria","Brescia",2019,"italy",5,1,0,0.157088122605364,1.42145593869732,"ppg",3
"3593",2020-01-11,"1 - 0","Torino","Bologna",2019,"italy",1,0,0,0.157088122605364,1.42145593869732,"ppg",3
"3594",2020-01-11,"2 - 1","Hellas Verona","Genoa",2019,"italy",2,1,0,0.157088122605364,1.42145593869732,"ppg",3
"3595",2020-01-11,"1 - 2","AS Roma","Juventus",2019,"italy",1,2,0,0.157088122605364,1.42145593869732,"ppg",0
"3596",2020-01-12,"2 - 0","Parma","Lecce",2019,"italy",2,0,0,0.157088122605364,1.42145593869732,"ppg",3
"3597",2020-01-17,"5 - 1","Lazio","Sampdoria",2019,"italy",5,1,0,0.157088122605364,1.42145593869732,"ppg",3
"3598",2020-01-17,"2 - 1","Sassuolo","Torino",2019,"italy",2,1,0,0.157088122605364,1.42145593869732,"ppg",3
"3599",2020-01-17,"0 - 2","Napoli","Fiorentina",2019,"italy",0,2,0,0.157088122605364,1.42145593869732,"ppg",0
"3600",2020-01-18,"3 - 2","AC Milan","Udinese",2019,"italy",3,2,0,0.157088122605364,1.42145593869732,"ppg",3
"3601",2020-01-18,"1 - 1","Bologna","Hellas Verona",2019,"italy",1,1,0,0.157088122605364,1.42145593869732,"ppg",1
"3602",2020-01-18,"2 - 2","Brescia","Cagliari",2019,"italy",2,2,0,0.157088122605364,1.42145593869732,"ppg",1
"3603",2020-01-18,"1 - 1","Lecce","Inter Milan",2019,"italy",1,1,0,0.157088122605364,1.42145593869732,"ppg",1
"3604",2020-01-18,"1 - 3","Genoa","AS Roma",2019,"italy",1,3,0,0.157088122605364,1.42145593869732,"ppg",0
"3605",2020-01-18,"2 - 1","Juventus","Parma",2019,"italy",2,1,0,0.157088122605364,1.42145593869732,"ppg",3
"3606",2020-01-19,"1 - 2","Atalanta","SPAL",2019,"italy",1,2,0,0.157088122605364,1.42145593869732,"ppg",0
"3607",2020-01-23,"0 - 1","Brescia","AC Milan",2019,"italy",0,1,0,0.157088122605364,1.42145593869732,"ppg",0
"3608",2020-01-24,"1 - 3","SPAL","Bologna",2019,"italy",1,3,0,0.157088122605364,1.42145593869732,"ppg",0
"3609",2020-01-24,"0 - 0","Fiorentina","Genoa",2019,"italy",0,0,0,0.157088122605364,1.42145593869732,"ppg",1
"3610",2020-01-24,"0 - 7","Torino","Atalanta",2019,"italy",0,7,0,0.157088122605364,1.42145593869732,"ppg",0
"3611",2020-01-25,"1 - 1","Inter Milan","Cagliari",2019,"italy",1,1,0,0.157088122605364,1.42145593869732,"ppg",1
"3612",2020-01-25,"3 - 0","Hellas Verona","Lecce",2019,"italy",3,0,0,0.157088122605364,1.42145593869732,"ppg",3
"3613",2020-01-25,"2 - 0","Parma","Udinese",2019,"italy",2,0,0,0.157088122605364,1.42145593869732,"ppg",3
"3614",2020-01-25,"0 - 0","Sampdoria","Sassuolo",2019,"italy",0,0,0,0.157088122605364,1.42145593869732,"ppg",1
"3615",2020-01-25,"1 - 1","AS Roma","Lazio",2019,"italy",1,1,0,0.157088122605364,1.42145593869732,"ppg",1
"3616",2020-01-25,"2 - 1","Napoli","Juventus",2019,"italy",2,1,0,0.157088122605364,1.42145593869732,"ppg",3
"3617",2020-01-31,"2 - 1","Bologna","Brescia",2019,"italy",2,1,0,0.157088122605364,1.42145593869732,"ppg",3
"3618",2020-01-31,"2 - 2","Cagliari","Parma",2019,"italy",2,2,0,0.157088122605364,1.42145593869732,"ppg",1
"3619",2020-01-31,"4 - 2","Sassuolo","AS Roma",2019,"italy",4,2,0,0.157088122605364,1.42145593869732,"ppg",3
"3620",2020-02-01,"3 - 0","Juventus","Fiorentina",2019,"italy",3,0,0,0.157088122605364,1.42145593869732,"ppg",3
"3621",2020-02-01,"1 - 1","AC Milan","Hellas Verona",2019,"italy",1,1,0,0.157088122605364,1.42145593869732,"ppg",1
"3622",2020-02-01,"2 - 2","Atalanta","Genoa",2019,"italy",2,2,0,0.157088122605364,1.42145593869732,"ppg",1
"3623",2020-02-01,"5 - 1","Lazio","SPAL",2019,"italy",5,1,0,0.157088122605364,1.42145593869732,"ppg",3
"3624",2020-02-01,"4 - 0","Lecce","Torino",2019,"italy",4,0,0,0.157088122605364,1.42145593869732,"ppg",3
"3625",2020-02-01,"0 - 2","Udinese","Inter Milan",2019,"italy",0,2,0,0.157088122605364,1.42145593869732,"ppg",0
"3626",2020-02-02,"2 - 4","Sampdoria","Napoli",2019,"italy",2,4,0,0.157088122605364,1.42145593869732,"ppg",0
"3627",2020-02-04,"0 - 0","Lazio","Hellas Verona",2019,"italy",0,0,0,0.157088122605364,1.42145593869732,"ppg",1
"3628",2020-02-06,"2 - 3","AS Roma","Bologna",2019,"italy",2,3,0,0.157088122605364,1.42145593869732,"ppg",0
"3629",2020-02-07,"1 - 2","Fiorentina","Atalanta",2019,"italy",1,2,0,0.157088122605364,1.42145593869732,"ppg",0
"3630",2020-02-07,"1 - 3","Torino","Sampdoria",2019,"italy",1,3,0,0.157088122605364,1.42145593869732,"ppg",0
"3631",2020-02-07,"2 - 1","Hellas Verona","Juventus",2019,"italy",2,1,0,0.157088122605364,1.42145593869732,"ppg",3
"3632",2020-02-08,"1 - 2","SPAL","Sassuolo",2019,"italy",1,2,0,0.157088122605364,1.42145593869732,"ppg",0
"3633",2020-02-08,"1 - 1","Brescia","Udinese",2019,"italy",1,1,0,0.157088122605364,1.42145593869732,"ppg",1
"3634",2020-02-08,"1 - 0","Genoa","Cagliari",2019,"italy",1,0,0,0.157088122605364,1.42145593869732,"ppg",3
"3635",2020-02-08,"2 - 3","Napoli","Lecce",2019,"italy",2,3,0,0.157088122605364,1.42145593869732,"ppg",0
"3636",2020-02-08,"0 - 1","Parma","Lazio",2019,"italy",0,1,0,0.157088122605364,1.42145593869732,"ppg",0
"3637",2020-02-08,"4 - 2","Inter Milan","AC Milan",2019,"italy",4,2,0,0.157088122605364,1.42145593869732,"ppg",3
"3638",2020-02-14,"2 - 1","Lecce","SPAL",2019,"italy",2,1,0,0.157088122605364,1.42145593869732,"ppg",3
"3639",2020-02-14,"0 - 3","Bologna","Genoa",2019,"italy",0,3,0,0.157088122605364,1.42145593869732,"ppg",0
"3640",2020-02-14,"2 - 1","Atalanta","AS Roma",2019,"italy",2,1,0,0.157088122605364,1.42145593869732,"ppg",3
"3641",2020-02-15,"0 - 0","Udinese","Hellas Verona",2019,"italy",0,0,0,0.157088122605364,1.42145593869732,"ppg",1
"3642",2020-02-15,"2 - 0","Juventus","Brescia",2019,"italy",2,0,0,0.157088122605364,1.42145593869732,"ppg",3
"3643",2020-02-15,"1 - 5","Sampdoria","Fiorentina",2019,"italy",1,5,0,0.157088122605364,1.42145593869732,"ppg",0
"3644",2020-02-15,"0 - 1","Sassuolo","Parma",2019,"italy",0,1,0,0.157088122605364,1.42145593869732,"ppg",0
"3645",2020-02-15,"0 - 1","Cagliari","Napoli",2019,"italy",0,1,0,0.157088122605364,1.42145593869732,"ppg",0
"3646",2020-02-15,"2 - 1","Lazio","Inter Milan",2019,"italy",2,1,0,0.157088122605364,1.42145593869732,"ppg",3
"3647",2020-02-16,"1 - 0","AC Milan","Torino",2019,"italy",1,0,0,0.157088122605364,1.42145593869732,"ppg",3
"3648",2020-02-20,"1 - 2","Brescia","Napoli",2019,"italy",1,2,0,0.157088122605364,1.42145593869732,"ppg",0
"3649",2020-02-21,"1 - 1","Bologna","Udinese",2019,"italy",1,1,0,0.157088122605364,1.42145593869732,"ppg",1
"3650",2020-02-21,"1 - 2","SPAL","Juventus",2019,"italy",1,2,0,0.157088122605364,1.42145593869732,"ppg",0
"3651",2020-02-21,"1 - 1","Fiorentina","AC Milan",2019,"italy",1,1,0,0.157088122605364,1.42145593869732,"ppg",1
"3652",2020-02-22,"2 - 3","Genoa","Lazio",2019,"italy",2,3,0,0.157088122605364,1.42145593869732,"ppg",0
"3653",2020-02-22,"4 - 0","AS Roma","Lecce",2019,"italy",4,0,0,0.157088122605364,1.42145593869732,"ppg",3
"3654",2020-02-28,"2 - 0","Lazio","Bologna",2019,"italy",2,0,0,0.157088122605364,1.42145593869732,"ppg",3
"3655",2020-02-28,"2 - 1","Napoli","Torino",2019,"italy",2,1,0,0.157088122605364,1.42145593869732,"ppg",3
"3656",2020-02-29,"2 - 7","Lecce","Atalanta",2019,"italy",2,7,0,0.157088122605364,1.42145593869732,"ppg",0
"3657",2020-02-29,"3 - 4","Cagliari","AS Roma",2019,"italy",3,4,0,0.157088122605364,1.42145593869732,"ppg",0
"3658",2020-03-07,"0 - 1","Parma","SPAL",2019,"italy",0,1,0,0.157088122605364,1.42145593869732,"ppg",0
"3659",2020-03-07,"1 - 2","AC Milan","Genoa",2019,"italy",1,2,0,0.157088122605364,1.42145593869732,"ppg",0
"3660",2020-03-07,"2 - 1","Sampdoria","Hellas Verona",2019,"italy",2,1,0,0.157088122605364,1.42145593869732,"ppg",3
"3661",2020-03-07,"0 - 0","Udinese","Fiorentina",2019,"italy",0,0,0,0.157088122605364,1.42145593869732,"ppg",1
"3662",2020-03-07,"2 - 0","Juventus","Inter Milan",2019,"italy",2,0,0,0.157088122605364,1.42145593869732,"ppg",3
"3663",2020-03-08,"3 - 0","Sassuolo","Brescia",2019,"italy",3,0,0,0.157088122605364,1.42145593869732,"ppg",3
"3664",2020-06-19,"1 - 1","Torino","Parma",2019,"italy",1,1,1,0.264550264550265,1.5026455026455,"ppg",1
"3665",2020-06-19,"2 - 1","Hellas Verona","Cagliari",2019,"italy",2,1,1,0.264550264550265,1.5026455026455,"ppg",3
"3666",2020-06-20,"4 - 1","Atalanta","Sassuolo",2019,"italy",4,1,1,0.264550264550265,1.5026455026455,"ppg",3
"3667",2020-06-20,"2 - 1","Inter Milan","Sampdoria",2019,"italy",2,1,1,0.264550264550265,1.5026455026455,"ppg",3
"3668",2020-06-21,"1 - 1","Fiorentina","Brescia",2019,"italy",1,1,1,0.264550264550265,1.5026455026455,"ppg",1
"3669",2020-06-21,"1 - 4","Lecce","AC Milan",2019,"italy",1,4,1,0.264550264550265,1.5026455026455,"ppg",0
"3670",2020-06-21,"0 - 2","Bologna","Juventus",2019,"italy",0,2,1,0.264550264550265,1.5026455026455,"ppg",0
"3671",2020-06-22,"0 - 2","Hellas Verona","Napoli",2019,"italy",0,2,1,0.264550264550265,1.5026455026455,"ppg",0
"3672",2020-06-22,"0 - 1","SPAL","Cagliari",2019,"italy",0,1,1,0.264550264550265,1.5026455026455,"ppg",0
"3673",2020-06-22,"1 - 4","Genoa","Parma",2019,"italy",1,4,1,0.264550264550265,1.5026455026455,"ppg",0
"3674",2020-06-22,"1 - 0","Torino","Udinese",2019,"italy",1,0,1,0.264550264550265,1.5026455026455,"ppg",3
"3675",2020-06-23,"3 - 3","Inter Milan","Sassuolo",2019,"italy",3,3,1,0.264550264550265,1.5026455026455,"ppg",1
"3676",2020-06-23,"2 - 1","AS Roma","Sampdoria",2019,"italy",2,1,1,0.264550264550265,1.5026455026455,"ppg",3
"3677",2020-06-23,"3 - 2","Atalanta","Lazio",2019,"italy",3,2,1,0.264550264550265,1.5026455026455,"ppg",3
"3678",2020-06-25,"4 - 0","Juventus","Lecce",2019,"italy",4,0,1,0.264550264550265,1.5026455026455,"ppg",3
"3679",2020-06-26,"2 - 2","Brescia","Genoa",2019,"italy",2,2,1,0.264550264550265,1.5026455026455,"ppg",1
"3680",2020-06-26,"4 - 2","Cagliari","Torino",2019,"italy",4,2,1,0.264550264550265,1.5026455026455,"ppg",3
"3681",2020-06-26,"2 - 1","Lazio","Fiorentina",2019,"italy",2,1,1,0.264550264550265,1.5026455026455,"ppg",3
"3682",2020-06-27,"2 - 0","AC Milan","AS Roma",2019,"italy",2,0,1,0.264550264550265,1.5026455026455,"ppg",3
"3683",2020-06-27,"3 - 1","Napoli","SPAL",2019,"italy",3,1,1,0.264550264550265,1.5026455026455,"ppg",3
"3684",2020-06-27,"1 - 2","Sampdoria","Bologna",2019,"italy",1,2,1,0.264550264550265,1.5026455026455,"ppg",0
"3685",2020-06-27,"3 - 3","Sassuolo","Hellas Verona",2019,"italy",3,3,1,0.264550264550265,1.5026455026455,"ppg",1
"3686",2020-06-27,"2 - 3","Udinese","Atalanta",2019,"italy",2,3,1,0.264550264550265,1.5026455026455,"ppg",0
"3687",2020-06-27,"1 - 2","Parma","Inter Milan",2019,"italy",1,2,1,0.264550264550265,1.5026455026455,"ppg",0
"3688",2020-06-29,"1 - 2","Torino","Lazio",2019,"italy",1,2,1,0.264550264550265,1.5026455026455,"ppg",0
"3689",2020-06-29,"1 - 3","Genoa","Juventus",2019,"italy",1,3,1,0.264550264550265,1.5026455026455,"ppg",0
"3690",2020-06-30,"1 - 1","Bologna","Cagliari",2019,"italy",1,1,1,0.264550264550265,1.5026455026455,"ppg",1
"3691",2020-06-30,"6 - 0","Inter Milan","Brescia",2019,"italy",6,0,1,0.264550264550265,1.5026455026455,"ppg",3
"3692",2020-06-30,"1 - 3","Fiorentina","Sassuolo",2019,"italy",1,3,1,0.264550264550265,1.5026455026455,"ppg",0
"3693",2020-06-30,"3 - 2","Hellas Verona","Parma",2019,"italy",3,2,1,0.264550264550265,1.5026455026455,"ppg",3
"3694",2020-06-30,"1 - 2","Lecce","Sampdoria",2019,"italy",1,2,1,0.264550264550265,1.5026455026455,"ppg",0
"3695",2020-06-30,"2 - 2","SPAL","AC Milan",2019,"italy",2,2,1,0.264550264550265,1.5026455026455,"ppg",1
"3696",2020-07-01,"2 - 0","Atalanta","Napoli",2019,"italy",2,0,1,0.264550264550265,1.5026455026455,"ppg",3
"3697",2020-07-01,"0 - 2","AS Roma","Udinese",2019,"italy",0,2,1,0.264550264550265,1.5026455026455,"ppg",0
"3698",2020-07-03,"4 - 1","Juventus","Torino",2019,"italy",4,1,1,0.264550264550265,1.5026455026455,"ppg",3
"3699",2020-07-03,"4 - 2","Sassuolo","Lecce",2019,"italy",4,2,1,0.264550264550265,1.5026455026455,"ppg",3
"3700",2020-07-03,"0 - 3","Lazio","AC Milan",2019,"italy",0,3,1,0.264550264550265,1.5026455026455,"ppg",0
"3701",2020-07-04,"1 - 2","Inter Milan","Bologna",2019,"italy",1,2,1,0.264550264550265,1.5026455026455,"ppg",0
"3702",2020-07-04,"2 - 0","Brescia","Hellas Verona",2019,"italy",2,0,1,0.264550264550265,1.5026455026455,"ppg",3
"3703",2020-07-04,"0 - 1","Cagliari","Atalanta",2019,"italy",0,1,1,0.264550264550265,1.5026455026455,"ppg",0
"3704",2020-07-04,"1 - 2","Parma","Fiorentina",2019,"italy",1,2,1,0.264550264550265,1.5026455026455,"ppg",0
"3705",2020-07-04,"3 - 0","Sampdoria","SPAL",2019,"italy",3,0,1,0.264550264550265,1.5026455026455,"ppg",3
"3706",2020-07-04,"2 - 2","Udinese","Genoa",2019,"italy",2,2,1,0.264550264550265,1.5026455026455,"ppg",1
"3707",2020-07-04,"2 - 1","Napoli","AS Roma",2019,"italy",2,1,1,0.264550264550265,1.5026455026455,"ppg",3
"3708",2020-07-06,"2 - 1","Lecce","Lazio",2019,"italy",2,1,1,0.264550264550265,1.5026455026455,"ppg",3
"3709",2020-07-06,"4 - 2","AC Milan","Juventus",2019,"italy",4,2,1,0.264550264550265,1.5026455026455,"ppg",3
"3710",2020-07-07,"0 - 0","Fiorentina","Cagliari",2019,"italy",0,0,1,0.264550264550265,1.5026455026455,"ppg",1
"3711",2020-07-07,"1 - 2","Genoa","Napoli",2019,"italy",1,2,1,0.264550264550265,1.5026455026455,"ppg",0
"3712",2020-07-07,"2 - 1","AS Roma","Parma",2019,"italy",2,1,1,0.264550264550265,1.5026455026455,"ppg",3
"3713",2020-07-07,"2 - 0","Atalanta","Sampdoria",2019,"italy",2,0,1,0.264550264550265,1.5026455026455,"ppg",3
"3714",2020-07-07,"1 - 2","Bologna","Sassuolo",2019,"italy",1,2,1,0.264550264550265,1.5026455026455,"ppg",0
"3715",2020-07-07,"3 - 1","Torino","Brescia",2019,"italy",3,1,1,0.264550264550265,1.5026455026455,"ppg",3
"3716",2020-07-08,"0 - 3","SPAL","Udinese",2019,"italy",0,3,1,0.264550264550265,1.5026455026455,"ppg",0
"3717",2020-07-08,"2 - 2","Hellas Verona","Inter Milan",2019,"italy",2,2,1,0.264550264550265,1.5026455026455,"ppg",1
